run_id,timestamp,l0_files,stall_micros_total,stall_micros_delta,compaction_pending_bytes,is_write_stopped,actual_delayed_write_rate,num_running_compactions,write_throughput_mb_s,batch_latency_ms,bg_jobs
1774960486004,1.77496e+09,5,46750211,0,26866370,0,0,1,372.725,10.5928,2
1774960486004,1.77496e+09,5,46750211,0,26866370,0,0,1,222.141,17.7735,2
1774960486004,1.77496e+09,6,46750211,0,26866370,0,0,1,587.547,6.71982,2
1774960486004,1.77496e+09,6,46750211,0,26866370,0,0,1,552.759,7.14273,2
1774960486004,1.77496e+09,7,46750211,0,26866370,0,0,1,564.929,6.98887,2
1774960486004,1.77496e+09,7,46750211,0,26866370,0,0,1,562.871,7.01441,2
1774960486004,1.77496e+09,7,46750211,0,26866370,0,0,1,535.992,7.36618,2
1774960486004,1.77496e+09,8,46750211,0,973771352,0,0,1,581.778,6.78646,2
1774960486004,1.77496e+09,8,46750211,0,973771352,0,0,1,584.457,6.75535,2
1774960486004,1.77496e+09,8,46750211,0,973771352,0,0,1,538.599,7.33052,2
1774960486004,1.77496e+09,9,47148828,398617,663047736,0,0,1,9.72365,406.042,2
1774960486004,1.77496e+09,9,47148828,0,663047736,0,0,1,562.17,7.02317,2
1774960486004,1.77496e+09,10,47185307,36479,732566580,0,0,1,91.0923,43.343,2
1774960486004,1.77496e+09,10,47185307,0,732566580,0,0,1,592.319,6.66568,2
1774960486004,1.77496e+09,10,47185307,0,732566580,0,0,1,580.626,6.79992,2
1774960486004,1.77496e+09,11,47288148,102841,777844187,0,0,1,35.8706,110.068,2
1774960486004,1.77496e+09,11,47288148,0,777844187,0,0,1,566.565,6.96868,2
1774960486004,1.77496e+09,12,47599965,311817,844245275,0,10681644,1,10.0104,394.409,2
1774960486004,1.77496e+09,5,47716442,116477,45271119,0,0,1,31.8978,123.777,2
1774960486004,1.77496e+09,5,47716442,0,45271119,0,0,1,558.465,7.06975,2
1774960486004,1.77496e+09,6,47716442,0,45271119,0,0,1,461.932,8.54717,2
1774960486004,1.77496e+09,6,47716442,0,45271119,0,0,1,558.24,7.07261,2
1774960486004,1.77496e+09,6,47716442,0,45271119,0,0,1,564,7.00038,2
1774960486004,1.77496e+09,7,47716442,0,45271119,0,0,1,556.117,7.0996,2
1774960486004,1.77496e+09,7,47716442,0,45271119,0,0,1,581.141,6.7939,2
1774960486004,1.77496e+09,8,47716442,0,1013196474,0,0,1,518.575,7.61358,2
1774960486004,1.77496e+09,8,47716442,0,1013196474,0,0,1,579.701,6.81077,2
1774960486004,1.77496e+09,8,47716442,0,1013196474,0,0,1,532.448,7.4152,2
1774960486004,1.77496e+09,9,47832658,116216,707550975,0,0,1,9.41191,419.491,2
1774960486004,1.77496e+09,9,47832658,0,707550975,0,0,1,570.373,6.92216,2
1774960486004,1.77496e+09,10,47869584,36926,775837977,0,0,1,89.2903,44.2177,2
1774960486004,1.77496e+09,10,47869584,0,775837977,0,0,1,580.072,6.80641,2
1774960486004,1.77496e+09,10,47869584,0,775837977,0,0,1,12.3995,318.417,2
1774960486004,1.77496e+09,11,47874002,4418,820338214,0,0,1,37.5996,105.007,2
1774960486004,1.77496e+09,11,47874002,0,820338214,0,0,1,571.948,6.90309,2
1774960486004,1.77496e+09,12,48122100,248098,885634211,0,13421772,1,9.99279,395.106,2
1774960486004,1.77496e+09,5,48169063,46963,83078440,0,0,1,28.485,138.607,2
1774960486004,1.77496e+09,5,48169063,0,83078440,0,0,1,567.244,6.96034,2
1774960486004,1.77496e+09,5,48169063,0,83078440,0,0,1,579.108,6.81775,2
1774960486004,1.77496e+09,6,48169063,0,83078440,0,0,1,587.273,6.72296,2
1774960486004,1.77496e+09,6,48169063,0,83078440,0,0,1,556.051,7.10045,2
1774960486004,1.77496e+09,7,48169063,0,83078440,0,0,1,508.34,7.76687,2
